date,match_type,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds
2024-05-10,regular,San Lorenzo (Arg),Ind. del Valle (Ecu),2,0,2.24,3.07,3.51
2024-05-10,regular,Liverpool M. (Uru),Palmeiras (Bra),0,5,6.89,3.98,1.51
2024-05-09,regular,Millonarios (Col),Bolivar (Bol),1,1,1.70,3.92,4.67
2024-05-09,regular,Botafogo RJ (Bra),LDU Quito (Ecu),2,1,1.60,3.91,5.58
2024-05-09,regular,Cobresal (Chi),Sao Paulo (Bra),1,3,7.75,4.14,1.45
2024-05-09,regular,Alianza Lima (Per),Cerro Porteno (Par),1,1,2.42,3.05,3.17
2024-05-09,regular,Talleres Cordoba (Arg),Barcelona SC (Ecu),3,1,1.51,4.08,6.41
2024-05-08,regular,U. de Deportes (Per),Junior (Col),1,1,2.04,3.24,3.86
2024-05-08,regular,Nacional (Uru),River Plate (Arg),2,2,3.60,3.61,2.00
2024-05-08,regular,Dep. Tachira (Ven),Libertad Asuncion (Par),1,1,3.32,3.22,2.24
2024-05-08,regular,Palestino (Chi),Flamengo RJ (Bra),1,0,6.67,4.21,1.49
2024-05-08,regular,Rosario Central (Arg),Atletico-MG (Bra),0,1,3.63,2.98,2.22
2024-05-08,regular,Caracas (Ven),Penarol (Uru),0,1,6.29,4.06,1.53
2024-04-26,regular,Barcelona SC (Ecu),Sao Paulo (Bra),0,2,3.13,3.08,2.41
2024-04-26,regular,Palestino (Chi),Millonarios (Col),3,1,2.88,3.12,2.57
2024-04-26,regular,Cerro Porteno (Par),Fluminense (Bra),0,0,2.86,3.12,2.58
2024-04-26,regular,Cobresal (Chi),Talleres Cordoba (Arg),0,2,4.08,3.60,1.87
2024-04-25,regular,Bolivar (Bol),Flamengo RJ (Bra),2,1,2.06,3.43,3.55
2024-04-25,regular,Ind. del Valle (Ecu),Palmeiras (Bra),2,3,2.72,2.93,2.87
2024-04-25,regular,Libertad Asuncion (Par),River Plate (Arg),1,2,3.88,3.53,1.93
2024-04-25,regular,Botafogo RJ (Bra),U. de Deportes (Per),3,1,1.51,4.09,6.40
2024-04-25,regular,Nacional (Uru),Dep. Tachira (Ven),2,1,1.30,5.11,10.40
2024-04-25,regular,Huachipato (Chi),The Strongest (Bol),0,0,1.64,4.12,4.78
2024-04-24,regular,Junior (Col),LDU Quito (Ecu),1,1,2.15,3.17,3.60
2024-04-24,regular,Colo Colo (Chi),Alianza Lima (Per),0,0,1.80,3.20,5.25
2024-04-24,regular,Atletico-MG (Bra),Penarol (Uru),3,2,1.48,4.09,7.11
2024-04-24,regular,Liverpool M. (Uru),San Lorenzo (Arg),1,0,3.16,3.02,2.43
2024-04-24,regular,Caracas (Ven),Rosario Central (Arg),1,1,5.08,3.44,1.76
2024-04-24,regular,Estudiantes L.P. (Arg),Gremio (Bra),0,1,1.75,3.49,4.93
2024-04-12,regular,River Plate (Arg),Nacional (Uru),2,0,1.38,4.82,7.86
2024-04-12,regular,Palmeiras (Bra),Liverpool M. (Uru),3,1,1.13,8.20,19.50
2024-04-12,regular,Bolivar (Bol),Millonarios (Col),3,2,1.73,3.93,4.41
2024-04-12,regular,LDU Quito (Ecu),Botafogo RJ (Bra),1,0,1.71,3.56,5.13
2024-04-11,regular,Barcelona SC (Ecu),Talleres Cordoba (Arg),2,2,2.71,3.21,2.66
2024-04-11,regular,Sao Paulo (Bra),Cobresal (Chi),2,0,1.13,8.08,20.30
2024-04-11,regular,Flamengo RJ (Bra),Palestino (Chi),2,0,1.13,8.32,18.79
2024-04-11,regular,Penarol (Uru),Caracas (Ven),5,0,1.28,5.47,10.99
2024-04-11,regular,Cerro Porteno (Par),Alianza Lima (Per),1,0,1.82,3.58,4.38
2024-04-11,regular,Atletico-MG (Bra),Rosario Central (Arg),2,1,1.45,4.13,7.77
2024-04-11,regular,Ind. del Valle (Ecu),San Lorenzo (Arg),2,0,1.54,4.00,6.44
2024-04-10,regular,Junior (Col),U. de Deportes (Per),1,1,1.79,3.50,4.64
2024-04-10,regular,Fluminense (Bra),Colo Colo (Chi),2,1,1.63,3.58,6.06
2024-04-10,regular,Libertad Asuncion (Par),Dep. Tachira (Ven),3,0,1.36,4.63,9.24
2024-04-10,regular,Estudiantes L.P. (Arg),The Strongest (Bol),2,1,1.22,6.07,12.45
2024-04-10,regular,Gremio (Bra),Huachipato (Chi),0,2,1.35,4.86,8.47
2024-04-05,regular,Palestino (Chi),Bolivar (Bol),0,4,1.79,3.71,4.29
2024-04-05,regular,Liverpool M. (Uru),Ind. del Valle (Ecu),1,1,4.04,3.25,1.99
2024-04-05,regular,Talleres Cordoba (Arg),Sao Paulo (Bra),2,1,2.44,2.99,3.18
2024-04-05,regular,Caracas (Ven),Atletico-MG (Bra),1,4,6.57,3.95,1.53
2024-04-05,regular,Rosario Central (Arg),Penarol (Uru),1,0,2.05,3.10,4.02
2024-04-04,regular,Alianza Lima (Per),Fluminense (Bra),1,1,3.62,3.33,2.07
2024-04-04,regular,San Lorenzo (Arg),Palmeiras (Bra),1,1,2.68,2.96,2.86
2024-04-04,regular,Colo Colo (Chi),Cerro Porteno (Par),1,0,1.88,3.28,4.49
2024-04-04,regular,Botafogo RJ (Bra),Junior (Col),1,3,1.48,4.12,7.04
2024-04-04,regular,Nacional (Uru),Libertad Asuncion (Par),2,0,2.28,3.25,3.18
2024-04-04,regular,Huachipato (Chi),Estudiantes L.P. (Arg),1,1,3.53,3.22,2.14
2024-04-03,regular,U. de Deportes (Per),LDU Quito (Ecu),2,1,2.50,3.03,3.00
2024-04-03,regular,Dep. Tachira (Ven),River Plate (Arg),0,2,6.05,4.23,1.51
2024-04-03,regular,The Strongest (Bol),Gremio (Bra),2,0,1.53,4.23,5.85
2024-04-03,regular,Cobresal (Chi),Barcelona SC (Ecu),1,1,2.89,3.30,2.43
2024-04-03,regular,Millonarios (Col),Flamengo RJ (Bra),1,1,4.17,3.27,1.94
2024-03-15,regular,Nacional (Uru),Always Ready (Bol),3,1,1.16,7.36,15.52
2024-03-14,regular,Bragantino (Bra),Botafogo RJ (Bra),1,1,2.17,3.32,3.32
2024-03-14,regular,Colo Colo (Chi),Sportivo Trinidense (Par),2,1,1.26,5.41,11.44
2024-03-13,regular,Palestino (Chi),Nacional Asuncion (Par),2,3,2.00,3.43,3.73
2024-03-08,regular,Always Ready (Bol),Nacional (Uru),1,0,1.47,4.68,6.09
2024-03-07,regular,Botafogo RJ (Bra),Bragantino (Bra),2,1,2.08,3.12,3.94
2024-03-07,regular,Sportivo Trinidense (Par),Colo Colo (Chi),1,1,4.09,3.30,1.97
2024-03-06,regular,Nacional Asuncion (Par),Palestino (Chi),0,2,2.14,3.17,3.65
2024-03-01,regular,Colo Colo (Chi),Godoy Cruz (Arg),0,0,2.20,3.14,3.40
2024-03-01,regular,EL Nacional (Ecu),Sportivo Trinidense (Par),0,1,1.49,4.32,5.95
2024-02-29,regular,Atl. Nacional (Col),Nacional Asuncion (Par),0,3,1.44,4.18,7.26
2024-02-29,regular,Botafogo RJ (Bra),Aurora (Bol),6,0,1.14,7.55,17.86
2024-02-29,regular,Nacional (Uru),Puerto Cabello (Ven),2,0,1.49,4.09,6.49
2024-02-28,regular,Bragantino (Bra),Aguilas (Col),1,0,1.27,5.38,10.98
2024-02-28,regular,Sporting Cristal (Per),Always Ready (Bol),3,1,1.21,7.45,9.71
2024-02-28,regular,Palestino (Chi),Portuguesa (Ven),2,1,1.44,4.26,7.40
2024-02-23,regular,Godoy Cruz (Arg),Colo Colo (Chi),0,1,2.25,2.97,3.65
2024-02-23,regular,Sportivo Trinidense (Par),EL Nacional (Ecu),1,1,1.92,3.69,3.88
2024-02-22,regular,Nacional Asuncion (Par),Atl. Nacional (Col),1,0,2.69,3.16,2.74
2024-02-22,regular,Aurora (Bol),Botafogo RJ (Bra),1,1,3.88,3.63,1.90
2024-02-22,regular,Puerto Cabello (Ven),Nacional (Uru),0,2,3.28,3.15,2.29
2024-02-21,regular,Aguilas (Col),Bragantino (Bra),0,0,4.06,3.34,1.96
2024-02-21,regular,Always Ready (Bol),Sporting Cristal (Per),6,1,1.70,4.02,4.61
2024-02-21,regular,Portuguesa (Ven),Palestino (Chi),1,2,3.30,3.33,2.20
2024-02-16,regular,Nacional Asuncion (Par),Aucas (Ecu),3,0,1.97,3.37,3.74
2024-02-15,regular,FBC Melgar (Per),Aurora (Bol),1,1,1.20,6.28,13.14
2024-02-14,regular,Defensor Sp. (Uru),Puerto Cabello (Ven),1,1,1.52,4.19,5.64
2024-02-09,regular,Aucas (Ecu),Nacional Asuncion (Par),1,0,1.47,4.14,7.13
2024-02-08,regular,Aurora (Bol),FBC Melgar (Per),1,0,3.12,3.28,2.30
2024-02-07,regular,Puerto Cabello (Ven),Defensor Sp. (Uru),3,2,2.51,2.99,3.06
